,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,anlge_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
1264,T_prime,RuSnF,Ru,Sn,F,445009,6.556839833,2.992740948,19,90,90,117.1567272,P 1,-31.94219665,-1.088751111,0.49609,-2.27924,-3.40195,-3.28966,68.499826,33.435953,78.916937,33.435953,1.414818038,-5.011413122,-3.33734635,-2.927970967,0.13,29.246588,34.80063,1.379653,15.015607,28.721821,0.026919,0.007435,-0.63455,0.248405,2.750635,3.39415,0.122755,-2.758065,-2.7596,-0.371165,RuSnSn,RuFF,0.566138193,-3.57269326,-3.57269326,0.566138193,0.414526423
1265,T_prime,RuSnI,Ru,Sn,I,445053,7.313241177,4.0066959,19,90,90,123.2212397,P 1,-27.55907256,0.630637284,1.00472,0.14535,-0.96767,-1.15159,50.42828,11.213401,46.034644,11.213401,2.562088742,0.417417609,-1.569830648,-2.011579609,0.09,28.140268,25.349147,1.49093,3.390979,3.024,0.014379,-4.154435,-3.621475,0.07205,3.286115,3.330205,0.00609,0.868315,0.291265,-0.078135,RuSnSn,RuII,0.566138193,-0.27699423,-0.27699423,0.566138193,0.486065303
1266,T_prime,FeAsO,Fe,As,O,263308,5.726825269,2.866421422,19,90,90,119.947197,P 1,-38.98955161,-2.069043438,15.03888,-0.8094,-3.63413,-3.70899,153.756968,72.334938,118.499618,72.334938,18.47028378,-1.753288445,-1.607368465,-1.943563093,0,95.234551,61.801068,1.327028,26.093283,14.290301,0.007296,-6.077315,-5.187565,0.168345,3.787115,2.98748,0.07476,2.29021,2.200085,-0.2431,FeAsAs,FeOO,-0.079134452,-3.975954095,-3.975954095,-0.079134452,-0.041499165
1267,T_prime,FeAsS,Fe,As,S,263316,6.305819943,2.931131333,19,90,90,117.7002817,P 1,-35.29508862,-0.600815221,0.71611,-1.01859,-1.45711,-1.11568,103.30433,25.297227,89.055375,25.297227,0.918006146,-1.597584045,-1.133042269,-0.975648984,0,12.392077,12.781469,1.398469,3.731173,4.252493,0.00253,-4.0914,-4.551125,-0.17578,2.609105,2.675675,0.111405,1.482295,1.875455,0.064375,FeAsAs,FeSS,-0.079134452,-1.10117236,-1.10117236,-0.079134452,-0.010661815
1268,T_prime,FeAsSe,Fe,As,Se,263334,6.482161628,3.025223356,19,90,90,117.8167017,P 1,-33.63811184,-0.40395803,-1.60797,-2.67368,-1.16318,-0.92967,94.349991,21.035622,81.597742,21.035622,-2.193253549,-4.414772799,-1.008080617,-0.905816553,0,12.805158,13.263194,1.426343,3.637061,4.311071,0.002451,-4.450725,-4.94799,-0.163265,2.48943,2.66616,0.109915,1.961295,2.281825,0.05335,FeAsAs,FeSeSe,-0.079134452,-0.796894229,-0.796894229,-0.079134452,0.03405631
1269,T_prime,FeAsTe,Fe,As,Te,263352,6.749783309,3.355117981,19,90,90,119.832244,P 1,-31.94854095,0.081233985,-5.46364,-1.22892,-0.45486,-0.47557,64.972438,15.385174,65.42897,15.385174,-11.01823242,-2.455689013,-0.566044695,-0.588473721,0,28.483127,31.211148,1.45799,3.590842,2.885748,0.000547,-4.270755,-3.970135,-0.054815,2.37043,2.24998,0.03198,1.900325,1.720155,0.022835,FeAsAs,FeTeTe,-0.079134452,-0.283782738,-0.283782738,-0.079134452,0.26269258
1270,T_prime,FeBiO,Fe,Bi,O,268308,6.590883296,3.313975488,19,90,90,120.5210703,P 1,-36.4113357,-1.5735796,4.47127,1.59068,-2.95621,-2.50116,81.652196,60.044883,75.278665,60.044883,20.69331804,10.44179311,-2.086288596,-1.848281424,0,70.014946,168.670674,1.380169,16.521789,21.096605,0.054821,1.88865,4.97804,0.354035,2.1972,1.839205,0.03479,-4.085855,-6.81725,-0.38882,FeBiBi,FeOO,0.748094165,-3.975954095,-3.975954095,0.748094165,0.040350365
1271,T_prime,FeBiS,Fe,Bi,S,268316,6.726385389,3.356672278,19,90,90,119.8951766,P 1,-33.1514985,-0.322664278,2.32731,-1.5827,-1.88727,-1.79968,78.894251,28.570737,74.417262,28.570737,4.624696916,-3.452170039,-1.756171973,-1.747465741,0,78.053432,62.917804,1.426767,12.895887,13.314095,0.003837,-9.477835,-9.39133,-0.06355,2.30419,2.244405,0.050495,7.17365,7.14693,0.01306,FeBiBi,FeSS,0.748094165,-1.10117236,-1.10117236,0.748094165,-0.14612518
1272,T_prime,FeBiSe,Fe,Bi,Se,268334,6.775652457,3.342678358,19,90,90,119.5767523,P 1,-31.36733837,-0.062215412,-0.13338,-1.3376,-1.28896,-1.18845,44.013842,-20.049712,15.89293,-20.049712,-0.208199501,-3.721484915,-5.37870559,28.59062611,0,35.595527,37.457875,1.481384,7.100416,6.062569,0.001909,-5.19008,-4.609855,-0.063945,2.99333,2.629025,0.07185,2.19675,1.98083,-0.007905,FeBiBi,FeSeSe,0.748094165,-0.796894229,-0.796894229,0.748094165,-0.03781538
1273,T_prime,FeBiTe,Fe,Bi,Te,268352,7.092540284,3.435145967,19,90,90,118.9684387,P 1,-30.10207815,0.210821268,-1.28193,-1.97201,-0.92568,-0.81966,51.945696,28.561959,31.995791,28.561959,-5.482143423,-57.42884334,-1.149803705,-1.353517923,0,27.213958,30.461394,1.524569,5.377487,4.771133,0.00169,-5.085495,-4.901635,-0.11473,2.708605,2.751945,0.075855,2.376885,2.14969,0.038875,FeBiBi,FeTeTe,0.748094165,-0.283782738,-0.283782738,0.748094165,-0.021334445
1274,T_prime,FeNO,Fe,N,O,260708,5.492037559,2.848158393,19,90,90,121.2378395,P 1,-42.99534988,-0.41963474,-0.32756,-3.42665,-2.55968,-2.47855,101.669874,20.650967,127.699437,20.650967,-0.40430069,-3.2010266,-2.092595161,-1.67074031,0,9.630045,9.941486,1.21112,1.936434,1.98929,0.006282,0.46411,1.85147,0.25392,1.182105,0.41093,-0.104095,-1.646215,-2.262395,-0.149825,FeNN,FeOO,0.78173457,-3.975954095,-3.975954095,0.78173457,1.177475023
1275,T_prime,FeNS,Fe,N,S,260716,5.813241839,2.908679922,19,90,90,120.0321839,P 1,-40.52293352,0.437570162,2.70921,-14.6566,1.71152,1.72881,146.019446,38.289693,145.366321,38.289693,2.514820581,-13.68795439,0.928613746,0.941330459,0,11.928232,11.642397,1.28149,13.8792,11.020908,4.20E-05,-7.52971,-7.338515,0.008715,5.626095,5.49568,-0.019475,1.90362,1.842835,0.010765,FeNN,FeSS,0.78173457,-1.10117236,-1.10117236,0.78173457,0.597289057
1276,T_prime,FeNSe,Fe,N,Se,260734,5.890800886,2.943932975,19,90,90,120.1670674,P 1,-39.47960756,0.327601943,-0.02812,-3.27617,1.96802,1.96384,136.319794,63.59395,141.063809,63.59395,-0.03866576,-4.22896084,0.984434567,0.959572708,0,10.060418,10.126351,1.310831,4.742636,4.746654,8.20E-05,-6.26225,-6.2782,0.0073,4.23429,4.24647,-0.02337,2.02796,2.031735,0.01607,FeNN,FeSeSe,0.78173457,-0.796894229,-0.796894229,0.78173457,0.335181773
1277,T_prime,FeNTe,Fe,N,Te,260752,6.117536579,3.066094115,19,90,90,120.1004393,P 1,-37.62041133,0.897606628,-9.31513,-8.60928,2.31914,2.66133,155.914361,61.821877,145.380134,61.821877,-9.899972457,-10.30332646,1.065114389,1.28441321,0,22.941292,16.346106,1.347796,8.610966,10.383277,0.000566,-5.5224,-5.96286,0.025375,2.95971,3.2102,-0.056295,2.56269,2.75266,0.03092,FeNN,FeTeTe,0.78173457,-0.283782738,-0.283782738,0.78173457,0.648630712
1278,T_prime,FePO,Fe,P,O,261508,5.646014544,2.685817124,19,90,90,118.4076233,P 1,-40.26907694,-2.00446927,14.23632,28.96056,-4.05916,-3.81406,92.041149,38.727928,106.484797,38.727928,26.70316993,42.74188053,-3.104067179,-2.626532902,0,23.606596,22.699613,1.313027,28.086627,43.459142,0.006936,-2.67573,-3.246615,0.146885,3.16575,3.34153,0.073465,-0.49002,-0.094915,-0.22035,FePP,FeOO,-0.30297744,-3.975954095,-3.975954095,-0.30297744,0.134996498
1279,T_prime,FePS,Fe,P,S,261516,6.220098475,2.847459483,19,90,90,117.2427248,P 1,-36.49269111,-0.495279633,-2.3294,-3.3744,-1.48637,-1.17116,104.162427,20.01327,88.951882,20.01327,-2.76817984,-4.894789585,-1.196989456,-1.074802337,0,11.927564,13.3556,1.380261,3.035121,3.880437,0.002482,-3.93061,-4.54455,-0.17925,2.37946,2.629455,0.113,1.55115,1.91509,0.066255,FePP,FeSS,-0.30297744,-1.10117236,-1.10117236,-0.30297744,0.206795267
1280,T_prime,FePSe,Fe,P,Se,261534,6.47508805,3.394066405,19,90,90,121.6129649,P 1,-35.00306458,-0.382097567,-1.49663,1.99063,-0.27037,-0.26239,78.460462,31.039027,76.053219,31.039027,-3.156020057,4.42222755,-0.246914394,-0.24501307,0.06,17.185656,13.429233,1.368073,4.582174,3.558342,0.003057,-4.565815,-4.95924,-0.08136,3.629985,3.802035,0.085895,0.93583,1.157205,-0.004535,FePP,FeSeSe,-0.30297744,-0.796894229,-0.796894229,-0.30297744,0.167838267
1281,T_prime,FePTe,Fe,P,Te,261552,6.736496696,3.538141669,19,90,90,121.680378,P 1,-33.51184529,0.003918648,-5.29188,3.36433,0.50179,0.45562,56.445979,12.553585,63.121933,12.553585,-12.05648523,6.653035215,0.727236479,0.60207054,0,32.123422,41.723265,1.392089,8.44579,5.420577,0.002384,-7.191865,-5.803705,0.002205,4.89566,4.30562,-0.00313,2.29621,1.498075,0.000925,FePP,FeTeTe,-0.30297744,-0.283782738,-0.30297744,-0.283782738,0.297298738
1282,T_prime,FeSbO,Fe,Sb,O,265108,6.41227612,3.201505017,19,90,90,120.2367298,P 1,-37.24566606,-1.729432997,0.30856,0.60534,-3.64895,-3.74433,86.439854,49.607898,87.647589,49.607898,0.837750784,1.591337848,-2.682109735,-2.728000229,0,34.1085,35.138874,1.342321,5.013863,4.580341,0.017055,1.61998,1.515055,0.239875,2.159305,2.091795,0.09298,-3.779285,-3.60685,-0.332855,FeSbSb,FeOO,0.377193167,-3.975954095,-3.975954095,0.377193167,0.069947468
1283,T_prime,FeSbS,Fe,Sb,S,265116,6.570948222,3.134646531,19,90,90,118.4767286,P 1,-33.88860429,-0.429905389,2.75272,0.5605,-1.48998,-1.28326,68.087735,3.039601,55.892566,3.039601,4.231820086,1.060489227,-2.094806419,-2.17752047,0,30.764488,36.851118,1.426903,6.489145,7.130435,0.001849,-4.87296,-5.146405,-0.07761,2.865865,3.04638,0.069515,2.007095,2.100025,0.008095,FeSbSb,FeSS,0.377193167,-1.10117236,-1.10117236,0.377193167,-0.067915793
1284,T_prime,FeSbSe,Fe,Sb,Se,265134,6.685175648,3.189085701,19,90,90,118.4928037,P 1,-32.32889235,-0.281680619,0.63878,-0.30191,-1.12518,-0.86279,87.288147,24.726277,80.655418,24.726277,1.021037255,-0.53980804,-1.004495635,-0.818728528,0,15.631435,16.255327,1.460681,4.843701,4.912534,0.002705,-4.669865,-4.945575,-0.16727,2.854715,2.87339,0.10966,1.815155,2.072185,0.05761,FeSbSb,FeSeSe,0.377193167,-0.796894229,-0.796894229,0.377193167,-0.071830087
1285,T_prime,FeSbTe,Fe,Sb,Te,265152,6.966493713,3.33680136,19,90,90,118.6183326,P 1,-30.92581635,0.060263952,-2.44815,-1.87948,-0.64239,-0.55005,65.71131,21.115023,57.742273,21.115023,-5.489582574,-5.131370769,-0.739856191,-0.697525819,0,17.335334,18.997786,1.504778,5.568987,5.08103,0.002858,-5.34718,-5.346045,-0.17678,2.806315,2.819515,0.11075,2.540855,2.52653,0.06603,FeSbSb,FeTeTe,0.377193167,-0.283782738,-0.283782738,0.377193167,0.013558737
1286,T_prime,OsAsO,Os,As,O,763308,6.219321811,2.873141641,19,90,90,117.5166285,P 1,-43.03687435,-1.082580483,3.58473,-5.7988,-1.40429,-1.20631,94.564349,44.939636,114.912114,44.939636,7.223679057,-8.287258313,-1.006630742,-0.754642974,0,11.237021,12.741284,1.335817,4.675258,6.120423,0.007238,0.429355,-0.766635,0.149405,2.609515,3.15047,0.10935,-3.038865,-2.383835,-0.258755,OsAsAs,OsOO,0.186056873,-3.099908625,-3.099908625,0.186056873,0.374345393
1287,T_prime,OsAsS,Os,As,S,763316,6.702821146,3.04681792,19,90,90,117.0368004,P 1,-40.32819698,-0.107245076,7.85517,1.47668,-0.33953,-0.17423,119.280765,34.553913,109.908445,34.553913,9.271169428,1.95964325,-0.220710963,-0.120605812,0,20.288305,15.934134,1.407921,2.590179,3.432014,0.002374,-1.228705,-2.84852,-0.15633,2.257145,2.63206,0.136325,-1.02844,0.21646,0.020005,OsAsAs,OsSS,0.186056873,-0.80450042,-0.80450042,0.186056873,0.201976697
1288,T_prime,OsAsSe,Os,As,Se,763334,6.813388667,3.094538999,19,90,90,117.0101021,P 1,-38.65894715,0.09574864,3.5758,-0.82631,-0.09557,0.00893,110.53326,28.566899,98.597517,28.566899,4.362521352,-1.179926757,-0.068705888,0.007022405,0,16.547588,14.834238,1.443018,1.672364,1.811935,0.003205,-1.946945,-3.138695,-0.161265,1.942945,2.15871,0.15329,0.004005,0.979985,0.00798,OsAsAs,OsSeSe,0.186056873,-0.513912609,-0.513912609,0.186056873,0.259676507
1289,T_prime,OsAsTe,Os,As,Te,763352,7.101588511,3.860020091,19,90,90,122.9251053,P 1,-37.39310196,0.369077805,-3.38542,-3.50075,0.01045,0.01919,71.471882,29.156716,69.687744,29.156716,-8.000488525,-8.637209991,0.010384722,0.01941434,0,12.602373,12.279537,1.423421,2.63327,2.252369,0.00273,-4.918925,-4.5641,-0.103735,2.930425,2.629705,0.06855,1.988495,1.934395,0.035185,OsAsAs,OsTeTe,0.186056873,0.009717432,0.009717432,0.186056873,0.271190652
1290,T_prime,OsBiO,Os,Bi,O,768308,6.519638572,3.0625472,19,90,90,118.0182503,P 1,-39.53490368,-0.125239265,4.63429,0.87989,-1.30321,-1.50385,143.110489,47.371237,136.152746,47.371237,4.840532909,0.99107349,-0.684165367,-0.819429687,0,46.513998,73.548518,1.38861,10.883682,10.377497,0.017247,1.051815,0.285935,0.245015,2.867975,3.28655,0.066405,-3.919785,-3.572485,-0.311425,OsBiBi,OsOO,1.20542169,-3.099908625,-3.099908625,1.20542169,0.822004203
1291,T_prime,OsBiS,Os,Bi,S,768316,6.93830283,3.225746995,19,90,90,117.7027449,P 1,-37.92183013,0.302294233,5.98519,0.85557,-0.62719,-0.49799,-8.303741,-97.712706,-38.31103,-97.712706,6.694172111,1.440312896,0.591596887,0.366105222,0,39.332652,22.895997,1.46695,7.374356,5.738189,0.001487,-3.01393,-3.63013,-0.04238,3.21426,3.086315,0.06553,-0.20033,0.54381,-0.02315,OsBiBi,OsSS,1.20542169,-0.80450042,-0.80450042,1.20542169,0.101833598
1292,T_prime,OsBiSe,Os,Bi,Se,768334,7.089622283,3.292949734,19,90,90,117.6723128,P 1,-36.3366282,0.463263998,3.5112,-0.65854,-0.53523,-0.40945,90.101021,9.622037,24.225361,9.622037,4.36287814,-4.509521257,-0.536716393,-1.209694169,0,23.352365,20.384293,1.493678,4.502323,5.149802,0.001885,-3.34424,-3.913075,-0.128775,2.918525,3.062755,0.093005,0.42572,0.850325,0.035765,OsBiBi,OsSeSe,1.20542169,-0.513912609,-0.513912609,1.20542169,0.117509458
1293,T_prime,OsBiTe,Os,Bi,Te,768352,7.140705985,3.857796216,19,90,90,122.688094,P 1,-35.26493215,0.639518593,2.87375,0.98724,-0.35929,-0.42522,84.527409,26.872042,79.424427,26.872042,4.984358178,1.878582675,-0.322524031,-0.400032103,0,25.370646,66.977343,1.522979,2.521692,5.604441,0.003935,-3.969395,-3.74343,-0.233615,1.957155,2.927965,0.147315,2.01224,0.815465,0.086295,OsBiBi,OsTeTe,1.20542169,0.009717432,0.009717432,1.20542169,0.031949033
1294,T_prime,OsNO,Os,N,O,760708,5.843804004,2.817240353,19,90,90,118.8264034,P 1,-48.17418446,0.001072295,5.38308,-2.35904,-0.98192,-0.94449,96.917328,-9.740768,116.258644,-9.740768,5.04704303,-1.872262705,-1.126357819,-0.886696239,0,22.411863,16.020945,1.23362,2.948074,2.801356,0.004944,2.13689,1.263145,0.317235,-0.09716,0.21045,-0.113555,-2.039725,-1.473595,-0.203685,OsNN,OsOO,2.99298251,-3.099908625,-3.099908625,2.99298251,0.054535353
1295,T_prime,OsNS,Os,N,S,760716,6.488721092,3.211013344,19,90,90,119.6533563,P 1,-44.87764916,1.270336668,-12.02529,-9.71926,0.41838,0.52269,136.911454,36.558014,115.90589,36.558014,-11.98293751,-12.24892271,0.241183653,0.342828687,0,14.216833,20.928753,1.273167,1.982354,0.997711,0.000764,-3.881515,-1.702535,0.104195,3.129375,0.33247,-0.085745,0.752145,1.37006,-0.018455,OsNN,OsSS,2.99298251,-0.80450042,-0.80450042,2.99298251,0.176095623
1296,T_prime,OsNSe,Os,N,Se,760734,6.372850151,3.18797555,19,90,90,119.9670953,P 1,-43.7338041,1.210627998,-2.08183,-0.19874,0.83315,0.82365,119.712863,85.370572,120.736431,85.370572,-6.062000931,-0.561954398,0.406249291,0.39962252,0,12.23925,12.801717,1.3163,7.36761,9.930668,0.000103,-7.176465,-7.674905,0.045715,4.33474,4.91059,-0.03334,2.841725,2.76431,-0.012375,OsNN,OsSeSe,2.99298251,-0.513912609,-0.513912609,2.99298251,-0.028906953
1297,T_prime,OsNTe,Os,N,Te,760752,6.473771326,3.235653095,19,90,90,119.9404534,P 1,-42.58755729,1.424157973,44.51339,21.42687,0.83714,0.84645,-184.986451,377.578355,-100.3561,377.578355,-7.912579942,-4.483223542,0.4346704,0.305332629,0,2750.330179,8041.979639,1.359534,152.516817,538.206512,0.000163,-2.57287,4.49171,0.0185,8.26831,19.25437,-0.04114,-5.695435,-23.74608,0.02264,OsNN,OsTeTe,2.99298251,0.009717432,0.009717432,2.99298251,-0.077191998
1298,T_prime,OsPO,Os,P,O,761508,6.137511056,2.827924026,19,90,90,117.4448303,P 1,-44.67717825,-1.1983956,1.22322,-9.01892,-1.35109,-1.19434,131.309722,50.679897,139.484377,50.679897,1.517081303,-10.15592907,-0.742399488,-0.628056982,0,11.738229,11.507387,1.31661,4.134935,6.192913,0.005895,0.536425,-0.894325,0.10698,2.40923,3.0173,0.13198,-2.94565,-2.122975,-0.23896,OsPP,OsOO,-0.034929015,-3.099908625,-3.099908625,-0.034929015,0.36902322
1299,T_prime,OsPS,Os,P,S,761516,6.58534389,3.010957015,19,90,90,117.2117498,P 1,-41.63281524,-0.055217372,1.34938,-2.14244,-0.18031,-0.03401,70.510064,-29.410765,22.225497,-29.410765,1.350449164,-4.149099716,-0.438717945,0.473329596,0,17.384248,11.721938,1.391545,1.115087,1.423965,0.0029,-1.407375,-2.42457,-0.166475,1.75555,2.017465,0.15546,-0.34818,0.407105,0.011015,OsPP,OsSS,-0.034929015,-0.80450042,-0.80450042,-0.034929015,0.364497345
1300,T_prime,OsPSe,Os,P,Se,761534,6.830541907,3.662747161,19,90,90,122.4276708,P 1,-40.43796824,-0.089425072,-0.33516,-0.24415,0.21185,0.23731,97.859443,32.62205,89.958217,32.62205,-0.513754435,-0.425821977,0.16236019,0.193595597,0,8.798804,8.049304,1.368962,2.576691,2.132483,0.004129,-4.46117,-4.58119,-0.14161,3.73996,3.630645,0.131175,0.72121,0.95055,0.010435,OsPP,OsSeSe,-0.034929015,-0.513912609,-0.513912609,-0.034929015,0.18499574
1301,T_prime,OsPTe,Os,P,Te,761552,7.013373441,3.732455515,19,90,90,122.1466989,P 1,-38.99849147,0.270719883,-3.44147,0.23066,0.28443,0.20824,83.426226,22.79848,75.260843,22.79848,-5.676394435,0.439667577,0.267762567,0.212361246,0,14.477542,18.849142,1.410549,3.853337,3.367323,0.004639,-5.782485,-5.14197,0.05444,3.80797,3.410175,-0.010595,1.974515,1.731795,-0.043845,OsPP,OsTeTe,-0.034929015,0.009717432,-0.034929015,0.009717432,0.283325675
1302,T_prime,OsSbO,Os,Sb,O,765108,6.405771445,2.988100497,19,90,90,117.8041489,P 1,-41.00864475,-0.600798017,-6.87838,8.7894,-0.99332,-1.25362,146.942884,48.366989,143.220632,48.366989,-6.977750494,9.266275624,-0.508586681,-0.654332463,0,311.791122,42.181285,1.370753,29.621694,9.915441,0.012351,2.351565,0.515935,0.19122,3.09957,3.36252,0.09324,-5.45114,-3.878455,-0.284465,OsSbSb,OsOO,0.611170242,-3.099908625,-3.099908625,0.611170242,0.643571175
1303,T_prime,OsSbS,Os,Sb,S,765116,6.851250893,3.151142444,19,90,90,117.3834398,P 1,-38.9925586,0.028241781,10.94647,1.37427,-0.26467,-0.10792,121.712784,33.4533,101.796528,33.4533,12.40259914,2.01083566,-0.170572069,-0.079793077,0,42.438278,19.963363,1.446266,6.66764,5.744512,0.00209,-2.63719,-3.627635,-0.1381,3.251415,3.1809,0.11396,-0.61422,0.44674,0.02414,OsSbSb,OsSS,0.611170242,-0.80450042,-0.80450042,0.611170242,0.12490687
1304,T_prime,OsSbSe,Os,Sb,Se,765134,7.000710944,3.214888181,19,90,90,117.3351413,P 1,-37.37953124,0.203124261,4.27139,0.03173,-0.07733,0.06213,105.913771,29.172277,89.303629,29.172277,5.565945849,0.052767814,-0.057244994,0.052441042,0,21.399812,19.430252,1.474882,3.973339,5.743721,0.002953,-2.960415,-3.912105,-0.173375,2.84034,3.149395,0.132225,0.120085,0.762715,0.041155,OsSbSb,OsSeSe,0.611170242,-0.513912609,-0.513912609,0.611170242,0.154495445
1305,T_prime,OsSbTe,Os,Sb,Te,765152,7.185241943,3.999328478,19,90,90,123.8253597,P 1,-36.21290524,0.426843832,-27.5348,-5.24096,-0.00361,-0.04123,63.479228,25.183835,60.675702,25.183835,-71.90107698,-14.76665062,-0.004071594,-0.048020292,0,48.055221,40.867452,1.475413,12.016983,4.671689,0.00082,-5.404825,-6.058975,-0.095305,3.498465,2.38282,0.071505,1.90636,3.67616,0.0238,OsSbSb,OsTeTe,0.611170242,0.009717432,0.009717432,0.611170242,0.116399995
1306,T_prime,RuAsO,Ru,As,O,443308,6.148533921,2.853787999,19,90,90,117.6628665,P 1,-39.98080571,-1.574434278,5.93655,-1.66345,-2.84202,-2.56538,133.133475,43.615678,112.55258,43.615678,6.631698052,-2.413003706,-1.607939813,-1.642702578,0,18.964417,22.430539,1.337724,7.287292,7.832575,0.007147,-0.02705,-1.1127,0.17107,2.83376,3.399505,0.079035,-2.80671,-2.28681,-0.250105,RuAsAs,RuOO,-0.258577307,-3.546774815,-3.546774815,-0.258577307,0.328241783
1307,T_prime,RuAsS,Ru,As,S,443316,6.681531521,3.010139662,19,90,90,116.7764215,P 1,-37.17601675,-0.551043076,2.95336,-1.46034,-0.8284,-0.58938,101.153454,25.295004,96.415044,25.295004,3.89325118,-2.053345302,-0.65512859,-0.484249254,0,34.594885,39.65006,1.407319,2.695175,2.56551,0.002369,-2.198885,-3.14262,-0.15339,2.28219,2.26983,0.11732,-0.083305,0.87279,0.03607,RuAsAs,RuSS,-0.258577307,-1.149288495,-1.149288495,-0.258577307,0.152889825
1308,T_prime,RuAsSe,Ru,As,Se,443334,6.832121029,3.073625002,19,90,90,116.7357595,P 1,-35.61878184,-0.40405682,3.20492,-0.9348,-0.46208,-0.28101,91.965415,24.016722,81.4549,24.016722,4.716676449,-1.62748895,-0.398406179,-0.266431856,0,24.072641,26.252021,1.436265,2.156977,2.484502,0.002658,-2.14242,-3.22094,-0.16072,1.941505,2.15202,0.12831,0.20092,1.06892,0.032405,RuAsAs,RuSeSe,-0.258577307,-1.020453069,-1.020453069,-0.258577307,0.235458368
1309,T_prime,RuAsTe,Ru,As,Te,443352,7.139088315,3.796554803,19,90,90,122.1245956,P 1,-34.41132451,-0.159921585,-4.89478,-1.94465,0.05624,0.12806,49.10303,18.117564,50.87478,18.117564,-15.79701916,-5.936554559,0.083664836,0.185614798,0,19.637735,13.832159,1.424682,4.075048,3.191241,0.000416,-5.14649,-5.101785,-0.032395,3.390255,3.361215,0.02904,1.756235,1.740575,0.003355,RuAsAs,RuTeTe,-0.258577307,-0.611371788,-0.611371788,-0.258577307,0.275052963
1310,T_prime,RuBiO,Ru,Bi,O,448308,6.417768632,3.212427051,19,90,90,119.9724313,P 1,-37.2850052,-1.02017814,-1.86675,2.73809,-2.27981,-2.2933,117.908604,48.351447,117.207029,48.351447,-2.683764088,3.976569394,-1.371231385,-1.38519033,0,18.587767,16.953279,1.382061,17.988747,15.798076,0.005105,-5.49294,-4.993025,0.12286,3.56694,3.374765,0.087965,1.925995,1.61826,-0.210825,RuBiBi,RuOO,0.573338335,-3.546774815,-3.546774815,0.573338335,0.4665401
1311,T_prime,RuBiS,Ru,Bi,S,448316,6.965630341,3.449626676,19,90,90,119.6917324,P 1,-35.26009932,-0.386728478,-2.70446,-7.54832,-1.27205,-1.13905,74.060727,23.139397,73.448167,23.139397,-5.311055308,-15.00398439,-1.308691746,-1.179292605,0,79.463443,81.393083,1.44359,8.104712,9.225881,0.002651,-6.421325,-7.729055,0.018945,1.894835,1.642455,0.018575,4.526495,6.0866,-0.03752,RuBiBi,RuSS,0.573338335,-1.149288495,-1.149288495,0.573338335,-0.098753398
1312,T_prime,RuBiSe,Ru,Bi,Se,448334,7.08153035,3.277542092,19,90,90,117.5670651,P 1,-33.63977968,-0.208199857,2.93626,0.38836,-0.89186,-0.68609,-167.498414,-234.305264,-208.910472,-234.305264,4.395148102,1.529289943,0.22196412,0.154798204,0,17.393068,18.211586,1.492292,4.033871,4.301807,0.001967,-3.617865,-4.23155,-0.13021,2.79678,2.816805,0.09085,0.82109,1.414745,0.039355,RuBiBi,RuSeSe,0.573338335,-1.020453069,-1.020453069,0.573338335,0.01535751
1313,T_prime,RuBiTe,Ru,Bi,Te,448352,7.215853552,3.885972966,19,90,90,122.6062708,P 1,-32.53018622,-0.012996557,-0.23237,-2.07518,-0.62966,-0.67773,49.358086,13.931465,49.005199,13.931465,-0.655919174,-5.916621253,-0.994887766,-1.076844492,0,42.38533,23.205483,1.505955,3.849676,3.112387,0.001943,-4.714965,-5.18105,-0.13224,2.585495,2.60513,0.077815,2.12947,2.575925,0.054425,RuBiBi,RuTeTe,0.573338335,-0.611371788,-0.611371788,0.573338335,0.00602017
1314,T_prime,RuNO,Ru,N,O,440708,6.286251933,3.158282394,19,90,90,124.0899519,P 1,-44.99182652,-0.42763685,-0.25764,-2.49071,-1.03322,-0.77216,145.431358,52.71132,141.441776,52.71132,-0.277868739,-2.807051955,-0.521452526,-0.397706766,0,8.320241,13.272631,1.199745,1.472724,1.932512,0.007837,0.373055,0.28901,0.38432,1.808435,2.196395,-0.146555,-2.18149,-2.485405,-0.237775,RuNN,RuOO,2.990663055,-3.546774815,-3.546774815,2.990663055,-0.14958097
1315,T_prime,RuNS,Ru,N,S,440716,6.250150313,3.128629466,19,90,90,119.9804849,P 1,-41.70418978,0.837178243,0.60097,-4.55563,1.17591,1.20403,108.918146,42.594637,109.017744,42.594637,0.906119126,-6.858501816,0.776112732,0.794150182,0,16.668964,14.631591,1.284817,45.324383,20.940267,0.000188,-10.678025,-8.8365,0.05696,7.10356,5.79138,-0.039895,3.574465,3.045115,-0.01706,RuNN,RuSS,2.990663055,-1.149288495,-1.149288495,2.990663055,-0.083509038
