,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
681,681,H,CrNCl,Cr,N,Cl,240717-2,3.03,3.03,19.11,90.0,90.0,120.0,P 3 m 1,-20.31,-0.67,,,,,129.7,42.52,129.7,42.52,,,,,0.0,7.12,7.12,1.28,0.01,0.01,0.01,0.39,0.39,0.33,0.94,0.95,-0.16,-1.34,-1.34,-0.17,CrNN,CrClCl,0.74,-2.17,-2.17,0.74,0.04
682,682,H,CrNF,Cr,N,F,240709-2,2.73,2.73,19.11,90.0,90.0,120.0,P 3 m 1,-22.11,-2.46,,,,,124.24,24.88,124.24,24.88,,,,,0.0,12.57,12.57,1.22,1.92,1.9,0.02,-0.46,-0.45,0.56,0.08,0.08,-0.22,0.38,0.37,-0.35,CrNN,CrFF,0.74,-5.41,-5.41,0.74,-0.12
683,683,H,CrNI,Cr,N,I,240753-2,3.22,3.22,19.11,90.0,90.0,120.0,P 3 m 1,-18.93,0.24,,,,,104.23,85.9,104.23,85.9,,,,,0.0,45.07,45.07,1.45,0.01,0.01,0.11,-0.82,-0.79,0.38,-0.27,-0.3,-0.3,1.09,1.09,-0.08,CrNN,CrII,0.74,-0.68,-0.68,0.74,0.21
684,684,H,CrPBr,Cr,P,Br,241535-2,3.15,3.15,19.11,90.0,90.0,120.0,P 3 m 1,-16.51,-0.11,,,,,82.09,25.65,82.09,25.65,,,,,0.0,11.79,11.79,1.41,0.27,0.27,0.0,-1.52,-1.52,0.17,0.87,0.87,-0.03,0.65,0.64,-0.14,CrPP,CrBrBr,0.08,-1.56,-1.56,0.08,0.64
685,685,H,CrPCl,Cr,P,Cl,241517-2,3.03,3.03,19.11,90.0,90.0,120.0,P 3 m 1,-17.52,-0.83,,,,,96.88,28.72,96.88,28.72,,,,,0.0,8.45,8.45,1.38,0.52,0.51,0.0,-1.59,-1.59,0.02,1.44,1.44,0.11,0.15,0.15,-0.14,CrPP,CrClCl,0.08,-2.17,-2.17,0.08,0.22
686,686,H,CrPF,Cr,P,F,241509-2,2.8,2.8,19.11,90.0,90.0,120.0,P 3 m 1,-19.57,-2.87,0.0,-5.51,-5.07,-5.07,114.74,32.87,114.74,32.87,0.0,-6.73,-3.44,-3.44,0.11,7.69,7.69,1.3,1.28,1.28,0.01,-0.75,-0.75,0.22,1.91,1.91,0.13,-1.16,-1.16,-0.36,CrPP,CrFF,0.08,-5.41,-5.41,0.08,-0.2
687,687,H,CrPI,Cr,P,I,241553-2,3.62,3.62,19.11,90.0,90.0,120.0,P 3 m 1,-15.91,0.31,,,,,49.99,17.76,49.99,17.76,,,,,0.0,13.21,13.21,1.4,0.3,0.29,0.0,0.29,0.28,0.08,0.17,0.17,0.04,-0.46,-0.45,-0.11,CrPP,CrII,0.08,-0.68,-0.68,0.08,0.61
688,688,H,CrSbBr,Cr,Sb,Br,245135-2,3.34,3.34,19.11,90.0,90.0,120.0,P 3 m 1,-15.11,0.05,,,,,77.34,27.41,77.34,27.41,,,,,0.0,11.12,11.12,1.45,2.04,2.04,0.0,-3.21,-3.2,-0.07,2.48,2.48,0.15,0.73,0.72,-0.08,CrSbSb,CrBrBr,1.02,-1.56,-1.56,1.02,0.32
689,689,H,CrSbCl,Cr,Sb,Cl,245117-2,3.24,3.24,19.11,90.0,90.0,120.0,P 3 m 1,-15.9,-0.44,,,,,87.02,30.65,87.02,30.65,,,,,0.0,10.83,10.83,1.42,2.32,2.32,0.0,-2.98,-2.97,-0.05,2.6,2.6,0.15,0.38,0.38,-0.11,CrSbSb,CrClCl,1.02,-2.17,-2.17,1.02,0.14
690,690,H,CrSbF,Cr,Sb,F,245109-2,3.09,3.09,19.11,90.0,90.0,120.0,P 3 m 1,-17.24,-1.78,,,,,99.77,38.02,99.77,38.02,,,,,0.0,10.27,10.27,1.34,3.35,3.35,0.02,-1.24,-1.24,0.24,2.7,2.7,0.13,-1.46,-1.47,-0.38,CrSbSb,CrFF,1.02,-5.41,-5.41,1.02,0.42
691,691,H,CrSbI,Cr,Sb,I,245153-2,3.5,3.5,19.11,90.0,90.0,120.0,P 3 m 1,-14.22,0.77,,,,,66.44,23.56,66.44,23.56,,,,,0.0,12.41,12.41,1.49,2.19,2.17,0.0,-4.0,-3.97,-0.14,2.42,2.41,0.14,1.57,1.56,-0.01,CrSbSb,CrII,1.02,-0.68,-0.68,1.02,0.6
692,692,H,MoAsBr,Mo,As,Br,423335-2,3.3,3.3,19.11,90.0,90.0,120.0,P 3 m 1,-17.65,-0.52,,,,,87.25,20.45,87.25,20.45,,,,,0.07,8.13,8.13,1.44,0.13,0.13,0.0,-0.73,-0.73,0.02,0.81,0.81,0.11,-0.08,-0.08,-0.13,MoAsAs,MoBrBr,0.04,0.07,0.04,0.07,-0.58
693,693,H,MoAsCl,Mo,As,Cl,423317-2,3.21,3.21,19.11,90.0,90.0,120.0,P 3 m 1,-18.48,-1.07,0.0,-3.22,-1.01,-1.01,96.71,21.82,96.71,21.82,0.0,-4.3,-0.85,-0.85,0.38,7.17,7.17,1.41,0.28,0.28,0.0,-0.73,-0.73,0.01,1.12,1.12,0.15,-0.39,-0.4,-0.16,MoAsAs,MoClCl,0.04,-0.76,-0.76,0.04,-0.71
694,694,H,MoAsF,Mo,As,F,423309-2,3.06,3.06,19.11,90.0,90.0,120.0,P 3 m 1,-20.06,-2.64,-0.0,-5.33,-2.09,-2.09,113.9,25.56,113.9,25.56,-0.0,-6.04,-1.5,-1.5,0.47,6.81,6.81,1.32,0.95,0.96,0.02,-0.01,-0.01,0.25,1.48,1.48,0.14,-1.47,-1.47,-0.39,MoAsAs,MoFF,0.04,-3.99,-3.99,0.04,-0.67
695,695,H,MoAsI,Mo,As,I,423353-2,3.45,3.45,19.11,90.0,90.0,120.0,P 3 m 1,-16.68,0.27,,,,,76.14,19.16,76.14,19.16,,,,,0.0,10.98,10.98,1.48,0.15,0.14,0.0,-1.23,-1.22,0.06,0.43,0.44,0.03,0.79,0.79,-0.09,MoAsAs,MoII,0.04,0.84,0.04,0.84,-0.17
696,696,H,MoBiBr,Mo,Bi,Br,428335-2,3.48,3.48,19.11,90.0,90.0,120.0,P 3 m 1,-16.2,0.12,0.0,-3.97,-1.12,-1.12,74.94,20.39,74.94,20.39,0.0,-7.27,-1.17,-1.17,0.26,8.9,8.9,1.48,1.12,1.12,0.0,-2.21,-2.21,-0.07,2.11,2.11,0.17,0.09,0.09,-0.1,MoBiBi,MoBrBr,1.27,0.07,0.07,1.27,-0.54
697,697,H,MoBiCl,Mo,Bi,Cl,428317-2,3.4,3.4,19.11,90.0,90.0,120.0,P 3 m 1,-16.87,-0.26,0.0,-4.34,-1.48,-1.48,83.15,22.79,83.15,22.79,0.0,-7.19,-1.39,-1.39,0.24,8.53,8.53,1.44,1.34,1.34,0.0,-2.0,-1.99,-0.04,2.26,2.26,0.17,-0.26,-0.26,-0.13,MoBiBi,MoClCl,1.27,-0.76,-0.76,1.27,-0.51
698,698,H,MoBiF,Mo,Bi,F,428309-2,3.28,3.28,19.11,90.0,90.0,120.0,P 3 m 1,-18.0,-1.38,0.0,-7.07,-2.38,-2.38,98.22,29.39,98.22,29.39,0.0,-10.28,-1.87,-1.87,0.23,8.22,8.22,1.36,2.38,2.39,0.02,-0.53,-0.53,0.24,2.38,2.38,0.14,-1.85,-1.85,-0.39,MoBiBi,MoFF,1.27,-3.99,-3.99,1.27,-0.02
699,699,H,MoBiI,Mo,Bi,I,428353-2,3.61,3.61,19.11,90.0,90.0,120.0,P 3 m 1,-15.5,0.65,-0.02,-4.15,-0.67,-0.67,65.79,18.39,65.79,18.39,-0.03,-8.76,-0.8,-0.8,0.24,9.8,9.8,1.52,1.1,1.1,0.0,-3.01,-3.01,-0.15,2.03,2.03,0.17,0.98,0.98,-0.02,MoBiBi,MoII,1.27,0.84,0.84,1.27,-0.4
700,700,H,MoNBr,Mo,N,Br,420735-2,3.14,3.14,19.11,90.0,90.0,120.0,P 3 m 1,-20.93,-0.16,,,,,120.24,87.83,120.24,87.83,,,,,0.0,25.74,25.74,1.33,3.76,3.81,0.01,2.9,2.92,0.43,-3.53,-3.55,-0.28,0.62,0.63,-0.15,MoNN,MoBrBr,1.24,0.07,0.07,1.24,-0.81
701,701,H,MoNCl,Mo,N,Cl,420717-2,3.06,3.06,19.11,90.0,90.0,120.0,P 3 m 1,-21.79,-0.73,,,,,133.55,75.67,133.55,75.67,,,,,0.0,73.25,73.25,1.3,1.57,1.75,0.02,2.2,2.23,0.52,-6.62,-7.21,-0.31,4.42,4.98,-0.21,MoNN,MoClCl,1.24,-0.76,-0.76,1.24,-0.96
702,702,H,MoNF,Mo,N,F,420709-2,2.92,2.92,19.11,90.0,90.0,120.0,P 3 m 1,-23.66,-2.59,,,,,114.2,100.97,114.2,100.97,,,,,0.0,120.8,120.8,1.22,1.05,2.36,0.03,1.07,2.2,0.71,-7.85,-10.09,-0.29,6.78,7.89,-0.41,MoNN,MoFF,1.24,-3.99,-3.99,1.24,-1.22
703,703,H,MoNI,Mo,N,I,420753-2,3.24,3.24,19.11,90.0,90.0,120.0,P 3 m 1,-19.83,0.77,,,,,134.57,63.35,134.57,63.35,,,,,0.0,21.51,21.51,1.38,16.65,16.7,0.0,-0.24,-0.24,0.24,-2.84,-2.84,-0.2,3.07,3.08,-0.04,MoNN,MoII,1.24,0.84,0.84,1.24,-0.27
704,704,H,MoPBr,Mo,P,Br,421535-2,3.26,3.26,19.11,90.0,90.0,120.0,P 3 m 1,-18.37,-0.55,,,,,81.9,21.59,81.9,21.59,,,,,0.0,15.19,15.19,1.44,0.08,0.08,0.01,0.6,0.62,0.41,-0.66,-0.67,-0.19,0.06,0.05,-0.22,MoPP,MoBrBr,0.08,0.07,0.07,0.08,-0.62
705,705,H,MoPCl,Mo,P,Cl,421517-2,3.16,3.16,19.11,90.0,90.0,120.0,P 3 m 1,-19.25,-1.14,,,,,99.81,25.69,99.81,25.69,,,,,0.0,7.72,7.72,1.39,0.08,0.08,0.0,0.09,0.09,0.14,0.39,0.39,0.05,-0.48,-0.49,-0.19,MoPP,MoClCl,0.08,-0.76,-0.76,0.08,-0.8
706,706,H,MoPF,Mo,P,F,421509-2,2.99,2.99,19.11,90.0,90.0,120.0,P 3 m 1,-20.99,-2.87,-0.0,-5.04,-2.07,-2.07,118.05,27.32,118.05,27.32,-0.0,-5.55,-1.42,-1.42,0.49,6.51,6.51,1.31,0.61,0.61,0.02,0.29,0.3,0.29,1.03,1.03,0.1,-1.32,-1.32,-0.39,MoPP,MoFF,0.08,-3.99,-3.99,0.08,-0.92
707,707,H,MoPI,Mo,P,I,421553-2,3.46,3.46,19.11,90.0,90.0,120.0,P 3 m 1,-17.42,0.23,,,,,60.09,39.78,60.09,39.78,,,,,0.0,21.45,21.45,1.46,2.42,2.41,0.01,-3.94,-3.93,0.31,1.6,1.59,-0.18,2.34,2.34,-0.13,MoPP,MoII,0.08,0.84,0.08,0.84,-0.23
708,708,H,MoSbBr,Mo,Sb,Br,425135-2,3.4,3.4,19.11,90.0,90.0,120.0,P 3 m 1,-16.78,-0.19,0.0,-3.54,-0.56,-0.56,79.14,18.44,79.14,18.44,0.0,-5.83,-0.58,-0.58,0.21,8.46,8.46,1.47,0.78,0.78,0.0,-1.84,-1.83,-0.06,1.84,1.84,0.18,-0.01,-0.01,-0.11,MoSbSb,MoBrBr,0.68,0.07,0.07,0.68,-0.56
709,709,H,MoSbCl,Mo,Sb,Cl,425117-2,3.33,3.33,19.11,90.0,90.0,120.0,P 3 m 1,-17.51,-0.63,0.0,-3.92,-0.9,-0.9,87.96,20.65,87.96,20.65,0.0,-5.83,-0.83,-0.83,0.21,8.02,8.02,1.44,0.99,0.99,0.0,-1.67,-1.67,-0.04,2.02,2.02,0.18,-0.35,-0.36,-0.14,MoSbSb,MoClCl,0.68,-0.76,-0.76,0.68,-0.59
710,710,H,MoSbF,Mo,Sb,F,425109-2,3.19,3.19,19.11,90.0,90.0,120.0,P 3 m 1,-18.8,-1.91,0.0,-6.85,-1.81,-1.81,104.7,27.29,104.7,27.29,0.0,-8.85,-1.37,-1.37,0.22,7.85,7.85,1.35,1.98,1.98,0.02,-0.45,-0.44,0.23,2.22,2.22,0.16,-1.77,-1.77,-0.39,MoSbSb,MoFF,0.68,-3.99,-3.99,0.68,-0.26
711,711,H,MoSbI,Mo,Sb,I,425153-2,3.54,3.54,19.11,90.0,90.0,120.0,P 3 m 1,-15.98,0.43,0.0,-3.58,-0.17,-0.17,69.16,16.46,69.16,16.46,0.0,-6.79,-0.2,-0.2,0.18,9.43,9.43,1.51,0.75,0.75,0.0,-2.59,-2.59,-0.14,1.72,1.72,0.17,0.87,0.87,-0.04,MoSbSb,MoII,0.68,0.84,0.68,0.84,-0.32
712,712,H,WAsBr,W,As,Br,743335-2,3.3,3.3,19.11,90.0,90.0,120.0,P 3 m 1,-19.08,0.06,-0.0,-1.92,-0.44,-0.44,94.97,17.64,94.97,17.64,-0.0,-2.48,-0.39,-0.39,0.25,7.43,7.43,1.44,0.05,0.05,0.0,-0.32,-0.32,0.03,0.5,0.5,0.11,-0.18,-0.18,-0.14,WAsAs,WBrBr,0.46,1.09,0.46,1.09,-0.71
713,713,H,WAsCl,W,As,Cl,743317-2,3.21,3.21,19.11,90.0,90.0,120.0,P 3 m 1,-19.92,-0.49,-0.0,-2.46,-0.75,-0.75,106.28,18.85,106.28,18.85,-0.0,-2.81,-0.6,-0.6,0.59,6.71,6.71,1.41,0.16,0.16,0.0,-0.33,-0.33,0.02,0.8,0.8,0.15,-0.48,-0.48,-0.17,WAsAs,WClCl,0.46,0.13,0.13,0.46,-0.79
714,714,H,WAsF,W,As,F,743309-2,3.07,3.07,19.11,90.0,90.0,120.0,P 3 m 1,-21.42,-1.98,-0.0,-6.06,-1.81,-1.81,123.3,23.16,123.3,23.16,-0.0,-6.06,-1.24,-1.24,0.46,6.91,6.91,1.33,0.77,0.77,0.02,0.33,0.33,0.27,1.06,1.06,0.12,-1.39,-1.39,-0.39,WAsAs,WFF,0.46,-3.09,-3.09,0.46,-0.67
715,715,H,WAsI,W,As,I,743353-2,3.44,3.44,19.11,90.0,90.0,120.0,P 3 m 1,-18.09,0.88,,,,,81.24,17.26,81.24,17.26,,,,,0.0,9.05,9.05,1.48,0.09,0.09,0.0,-0.91,-0.9,0.04,0.24,0.24,0.05,0.67,0.67,-0.09,WAsAs,WII,0.46,2.17,0.46,2.17,-0.44
716,716,H,WBiBr,W,Bi,Br,748335-2,3.46,3.46,19.11,90.0,90.0,120.0,P 3 m 1,-17.36,0.98,0.0,-3.24,-0.95,-0.95,79.51,16.65,79.51,16.65,0.0,-5.16,-0.99,-0.99,0.35,8.34,8.34,1.48,0.73,0.73,0.0,-1.59,-1.59,-0.06,1.79,1.79,0.17,-0.2,-0.21,-0.11,WBiBi,WBrBr,1.96,1.09,1.09,1.96,-0.54
717,717,H,WBiCl,W,Bi,Cl,748317-2,3.39,3.39,19.11,90.0,90.0,120.0,P 3 m 1,-18.03,0.61,0.0,-3.84,-1.29,-1.29,89.4,19.42,89.4,19.42,0.0,-5.49,-1.18,-1.18,0.39,7.89,7.89,1.45,0.95,0.95,0.0,-1.45,-1.45,-0.03,1.97,1.97,0.17,-0.52,-0.53,-0.14,WBiBi,WClCl,1.96,0.13,0.13,1.96,-0.44
718,718,H,WBiF,W,Bi,F,748309-2,3.27,3.27,19.11,90.0,90.0,120.0,P 3 m 1,-19.1,-0.46,0.0,-9.02,-2.18,-2.18,103.9,29.16,103.9,29.16,0.0,-12.06,-1.64,-1.64,0.24,8.68,8.68,1.37,2.23,2.24,0.02,-0.14,-0.13,0.25,2.05,2.05,0.14,-1.91,-1.91,-0.39,WBiBi,WFF,1.96,-3.09,-3.09,1.96,0.11
719,719,H,WBiI,W,Bi,I,748353-2,3.6,3.6,19.11,90.0,90.0,120.0,P 3 m 1,-16.66,1.51,0.0,-2.87,-0.54,-0.54,68.31,14.55,68.31,14.55,0.0,-5.35,-0.65,-0.65,0.35,9.37,9.37,1.53,0.63,0.63,0.0,-2.32,-2.32,-0.14,1.65,1.65,0.18,0.66,0.66,-0.03,WBiBi,WII,1.96,2.17,1.96,2.17,-0.56
720,720,H,WNBr,W,N,Br,740735-2,3.13,3.13,19.11,90.0,90.0,120.0,P 3 m 1,-22.66,0.13,,,,,137.8,86.6,137.8,86.6,,,,,0.0,16.35,16.35,1.34,3.42,3.47,0.02,2.92,2.93,0.51,-3.82,-3.84,-0.32,0.9,0.91,-0.18,WNN,WBrBr,1.13,1.09,1.09,1.13,-0.98
721,721,H,WNCl,W,N,Cl,740717-2,3.06,3.06,19.11,90.0,90.0,120.0,P 3 m 1,-23.58,-0.5,,,,,86.93,148.67,86.93,148.67,,,,,0.0,103.9,103.9,1.31,3.59,4.58,0.02,4.17,4.63,0.57,-8.74,-10.04,-0.34,4.57,5.41,-0.23,WNN,WClCl,1.13,0.13,0.13,1.13,-1.13
722,722,H,WNF,W,N,F,740709-2,2.93,2.93,19.11,90.0,90.0,120.0,P 3 m 1,-25.43,-2.34,,,,,124.07,117.72,124.07,117.72,,,,,0.0,76.14,76.14,1.23,0.48,1.04,0.03,-0.08,0.66,0.74,-4.96,-6.12,-0.32,5.04,5.45,-0.43,WNN,WFF,1.13,-3.09,-3.09,1.13,-1.36
723,723,H,WNI,W,N,I,740753-2,3.23,3.23,19.11,90.0,90.0,120.0,P 3 m 1,-21.46,1.16,,,,,157.82,59.34,157.82,59.34,,,,,0.0,12.43,12.43,1.38,4.32,4.33,0.01,1.24,1.24,0.32,-2.84,-2.84,-0.25,1.6,1.6,-0.07,WNN,WII,1.13,2.17,1.13,2.17,-0.49
724,724,H,WPBr,W,P,Br,741535-2,3.26,3.26,19.11,90.0,90.0,120.0,P 3 m 1,-19.93,-0.09,,,,,91.2,21.19,91.2,21.19,,,,,0.0,10.43,10.43,1.44,0.06,0.06,0.01,0.55,0.56,0.37,-0.62,-0.63,-0.16,0.07,0.07,-0.21,WPP,WBrBr,0.39,1.09,0.39,1.09,-0.83
725,725,H,WPCl,W,P,Cl,741517-2,3.16,3.16,19.11,90.0,90.0,120.0,P 3 m 1,-20.82,-0.69,-0.0,-2.02,-0.73,-0.73,110.16,23.01,110.16,23.01,-0.0,-2.32,-0.55,-0.55,0.14,6.98,6.98,1.4,0.04,0.04,0.0,0.27,0.28,0.15,0.15,0.14,0.04,-0.42,-0.42,-0.19,WPP,WClCl,0.39,0.13,0.13,0.39,-0.95
726,726,H,WPF,W,P,F,741509-2,3.01,3.01,19.11,90.0,90.0,120.0,P 3 m 1,-22.49,-2.34,-0.0,-5.03,-1.87,-1.87,127.76,23.43,127.76,23.43,-0.0,-4.82,-1.24,-1.24,0.51,6.4,6.4,1.32,0.46,0.46,0.02,0.52,0.52,0.35,0.65,0.65,0.05,-1.17,-1.17,-0.39,WPP,WFF,0.39,-3.09,-3.09,0.39,-0.99
727,727,H,WPI,W,P,I,741553-2,3.44,3.44,19.11,90.0,90.0,120.0,P 3 m 1,-18.91,0.76,,,,,68.78,42.06,68.78,42.06,,,,,0.0,16.72,16.72,1.47,3.12,3.11,0.02,-2.4,-2.39,0.4,0.58,0.57,-0.23,1.82,1.82,-0.17,WPP,WII,0.39,2.17,0.39,2.17,-0.52
728,728,H,WSbBr,W,Sb,Br,745135-2,3.39,3.39,19.11,90.0,90.0,120.0,P 3 m 1,-18.03,0.57,-0.01,-2.87,-0.33,-0.33,84.87,14.6,84.87,14.6,-0.02,-4.08,-0.33,-0.33,0.3,8.02,8.02,1.47,0.49,0.49,0.0,-1.28,-1.27,-0.06,1.53,1.53,0.18,-0.25,-0.26,-0.12,WSbSb,WBrBr,1.26,1.09,1.09,1.26,-0.6
729,729,H,WSbCl,W,Sb,Cl,745117-2,3.32,3.32,19.11,90.0,90.0,120.0,P 3 m 1,-18.77,0.13,0.0,-3.49,-0.64,-0.64,95.37,16.91,95.37,16.91,0.0,-4.45,-0.57,-0.57,0.36,7.56,7.56,1.44,0.69,0.7,0.01,-1.16,-1.16,-0.03,1.73,1.73,0.18,-0.57,-0.58,-0.15,WSbSb,WClCl,1.26,0.13,0.13,1.26,-0.56
730,730,H,WSbF,W,Sb,F,745109-2,3.18,3.18,19.11,90.0,90.0,120.0,P 3 m 1,-19.99,-1.09,0.0,-8.53,-1.52,-1.52,111.32,25.72,111.32,25.72,0.0,-9.96,-1.11,-1.11,0.19,8.37,8.37,1.36,1.79,1.79,0.02,-0.05,-0.05,0.24,1.84,1.85,0.15,-1.79,-1.8,-0.4,WSbSb,WFF,1.26,-3.09,-3.09,1.26,-0.18
731,731,H,WSbI,W,Sb,I,745153-2,3.54,3.54,19.11,90.0,90.0,120.0,P 3 m 1,-17.23,1.2,0.0,-2.38,0.02,0.02,72.3,12.6,72.3,12.6,0.0,-3.98,0.02,0.02,0.31,8.99,8.99,1.51,0.41,0.41,0.0,-1.99,-1.99,-0.13,1.37,1.37,0.18,0.62,0.62,-0.05,WSbSb,WII,1.26,2.17,1.26,2.17,-0.51
732,732,H,CrOS,Cr,O,S,240816-2,2.83,2.83,19.11,90.0,90.0,120.0,P 3 m 1,-21.86,-3.69,,,,,157.65,45.67,157.65,45.67,,,,,0.0,6.9,6.9,1.28,0.71,0.71,0.0,-0.32,-0.32,0.13,-1.31,-1.32,-0.19,1.64,1.64,0.06,CrOO,CrSS,-6.12,-2.01,-6.12,-2.01,0.37
733,733,H,CrOSe,Cr,O,Se,240834-2,2.94,2.94,19.11,90.0,90.0,120.0,P 3 m 1,-20.7,-3.17,,,,,106.14,23.05,106.14,23.05,,,,,0.0,8.65,8.65,1.3,0.96,0.96,0.01,-0.71,-0.71,0.29,-1.1,-1.1,-0.3,1.81,1.81,0.01,CrOO,CrSeSe,-6.12,-1.45,-6.12,-1.45,0.62
734,734,H,CrOTe,Cr,O,Te,240852-2,3.12,3.12,19.11,90.0,90.0,120.0,P 3 m 1,-19.61,-2.43,,,,,83.39,46.74,83.39,46.74,,,,,0.0,72.26,72.26,1.37,4.13,3.95,0.03,4.24,4.07,0.43,-5.87,-5.77,-0.38,1.62,1.7,-0.05,CrOO,CrTeTe,-6.12,-0.24,-6.12,-0.24,0.75
735,735,H,CrSSe,Cr,S,Se,241634-2,3.12,3.12,19.11,90.0,90.0,120.0,P 3 m 1,-18.85,-1.7,,,,,109.48,30.5,109.48,30.5,,,,,0.0,7.89,7.89,1.38,0.57,0.57,0.0,-2.77,-2.77,-0.13,1.16,1.16,0.06,1.61,1.61,0.08,CrSS,CrSeSe,-2.01,-1.45,-2.01,-1.45,0.03
736,736,H,CrSTe,Cr,S,Te,241652-2,3.27,3.27,19.11,90.0,90.0,120.0,P 3 m 1,-17.7,-0.9,,,,,94.3,28.67,94.3,28.67,,,,,0.0,9.98,9.98,1.41,1.19,1.19,0.0,-3.4,-3.4,-0.11,1.13,1.13,0.02,2.27,2.27,0.09,CrSS,CrTeTe,-2.01,-0.24,-2.01,-0.24,0.22
737,737,H,CrSeTe,Cr,Se,Te,243452-2,3.35,3.35,19.11,90.0,90.0,120.0,P 3 m 1,-16.93,-0.77,,,,,86.0,27.23,86.0,27.23,,,,,0.0,9.9,9.9,1.44,1.17,1.17,0.0,-3.67,-3.67,-0.17,1.49,1.49,0.07,2.18,2.18,0.1,CrSeSe,CrTeTe,-1.45,-0.24,-1.45,-0.24,0.08
738,738,H,MoOS,Mo,O,S,420816-2,3.0,3.0,19.11,90.0,90.0,120.0,P 3 m 1,-23.96,-4.37,0.0,-3.89,1.6,1.6,175.69,51.27,175.69,51.27,0.0,-3.12,0.7,0.7,0.3,4.94,4.94,1.29,0.63,0.63,0.0,1.19,1.19,0.23,-2.09,-2.09,-0.26,0.9,0.9,0.04,MoOO,MoSS,-6.64,-2.65,-6.64,-2.65,0.27
739,739,H,MoOSe,Mo,O,Se,420834-2,3.07,3.07,19.11,90.0,90.0,120.0,P 3 m 1,-22.79,-3.83,,,,,159.7,44.3,159.7,44.3,,,,,0.0,5.56,5.56,1.31,0.91,0.91,0.01,0.9,0.91,0.26,-2.25,-2.26,-0.3,1.35,1.35,0.04,MoOO,MoSeSe,-6.64,-2.04,-6.64,-2.04,0.51
740,740,H,MoOTe,Mo,O,Te,420852-2,3.19,3.19,19.11,90.0,90.0,120.0,P 3 m 1,-21.27,-2.68,,,,,140.5,37.62,140.5,37.62,,,,,0.0,7.4,7.4,1.35,1.75,1.75,0.01,0.41,0.41,0.31,-2.5,-2.5,-0.36,2.09,2.09,0.05,MoOO,MoTeTe,-6.64,-0.79,-6.64,-0.79,1.04
741,741,H,MoSSe,Mo,S,Se,421634-2,3.25,3.25,19.11,90.0,90.0,120.0,P 3 m 1,-20.89,-2.32,0.0,-3.75,0.39,0.39,120.05,28.26,120.05,28.26,0.0,-4.08,0.26,0.26,0.88,5.97,5.97,1.39,0.13,0.13,0.0,-1.38,-1.38,-0.11,0.41,0.41,0.04,0.97,0.97,0.07,MoSS,MoSeSe,-2.65,-2.04,-2.65,-2.04,0.03
742,742,H,MoSTe,Mo,S,Te,421652-2,3.37,3.37,19.11,90.0,90.0,120.0,P 3 m 1,-19.74,-1.52,0.0,-4.35,0.68,0.68,105.16,23.4,105.16,23.4,0.0,-5.32,0.53,0.53,0.35,7.07,7.07,1.42,0.51,0.51,0.0,-2.2,-2.2,-0.12,0.4,0.4,0.03,1.8,1.8,0.09,MoSS,MoTeTe,-2.65,-0.79,-2.65,-0.79,0.19
743,743,H,MoSeTe,Mo,Se,Te,423452-2,3.44,3.44,19.11,90.0,90.0,120.0,P 3 m 1,-18.93,-1.35,0.0,-4.28,0.33,0.33,95.23,21.22,95.23,21.22,0.0,-5.78,0.28,0.28,0.64,7.21,7.21,1.45,0.48,0.48,0.0,-2.53,-2.53,-0.18,0.84,0.84,0.07,1.69,1.69,0.11,MoSeSe,MoTeTe,-2.04,-0.79,-2.04,-0.79,0.07
744,744,H,WOS,W,O,S,740816-2,3.01,3.01,19.11,90.0,90.0,120.0,P 3 m 1,-25.85,-4.25,0.0,-2.69,1.38,1.38,195.68,51.14,195.71,51.14,0.0,-1.86,0.56,0.56,0.84,4.42,4.42,1.29,0.58,0.58,0.0,1.59,1.59,0.27,-2.18,-2.18,-0.29,0.58,0.58,0.02,WOO,WSS,-6.62,-2.45,-6.62,-2.45,0.29
745,745,H,WOSe,W,O,Se,740834-2,3.07,3.07,19.11,90.0,90.0,120.0,P 3 m 1,-24.56,-3.59,0.0,-2.76,1.64,1.64,178.85,42.98,178.85,42.98,0.0,-2.03,0.74,0.74,0.57,4.89,4.89,1.31,0.79,0.8,0.01,1.36,1.36,0.28,-2.36,-2.37,-0.32,1.0,1.0,0.04,WOO,WSeSe,-6.62,-1.66,-6.62,-1.66,0.55
746,746,H,WOTe,W,O,Te,740852-2,3.19,3.19,19.11,90.0,90.0,120.0,P 3 m 1,-22.89,-2.27,,,,,158.15,33.98,158.15,33.98,,,,,0.0,6.24,6.24,1.35,1.48,1.48,0.01,0.89,0.89,0.31,-2.66,-2.66,-0.37,1.77,1.77,0.06,WOO,WTeTe,-6.62,-0.19,-6.62,-0.19,1.13
