,Unnamed: 0,Phase,name,A,B,C,indexing,latt_x,latt_y,latt_z,angle_x,angle_y,angle_z,space_group,total_energy,energy_form,e11,e22,e31,e32,C11,C12,C22,C21,d11,d22,d31,d32,Eg_pbe,dielec_elec_xx,dielec_elec_yy,dielec_elec_zz,dielec_ion_xx,dielec_ion_yy,dielec_ion_zz,born_charge_A_xx,born_charge_A_yy,born_charge_A_zz,born_charge_B_xx,born_charge_B_yy,born_charge_B_zz,born_charge_C_xx,born_charge_C_yy,born_charge_C_zz,Parent_1,Parent_2,Parent_1_e,Parent_2_e,Parent_min,Parent_max,synthesis_index
1907,1907,T,AgSeTe,Ag,Se,Te,473452-1,3.66,3.66,19.15,90.0,90.0,120.0,P 3 m 1,-8.46,0.9,,,,,23.9,10.25,23.9,10.25,,,,,0.0,41.43,41.43,1.47,35.55,35.85,0.0,-1.14,-1.14,-0.03,-1.44,-1.45,-0.0,2.58,2.59,0.04,AgSeSe,AgTeTe,1.03,0.55,0.55,1.03,0.11
1908,1908,T,AuOS,Au,O,S,790816-1,3.45,3.45,19.15,90.0,90.0,120.0,P 3 m 1,-11.29,0.58,,,,,-100.43,152.7,-100.43,152.7,,,,,0.0,15.53,15.53,1.25,1.06,1.05,0.0,3.87,3.88,0.17,-1.53,-1.55,-0.18,-2.33,-2.33,0.0,AuOO,AuSS,-0.14,1.05,-0.14,1.05,0.12
1909,1909,T,AuOSe,Au,O,Se,790834-1,3.51,3.51,19.15,90.0,90.0,120.0,P 3 m 1,-10.78,0.46,,,,,16.02,37.55,16.02,37.55,,,,,0.0,15.57,15.57,1.28,2.44,2.49,0.0,3.09,3.1,0.15,-2.96,-2.99,-0.18,-0.12,-0.12,0.03,AuOO,AuSeSe,-0.14,0.56,-0.14,0.56,0.25
1910,1910,T,AuOTe,Au,O,Te,790852-1,3.61,3.61,19.15,90.0,90.0,120.0,P 3 m 1,-10.39,0.49,,,,,43.29,18.33,43.29,18.33,,,,,0.0,20.47,20.47,1.31,7.89,7.96,0.01,3.02,3.04,0.14,-4.55,-4.57,-0.2,1.53,1.53,0.06,AuOO,AuTeTe,-0.14,0.41,-0.14,0.41,0.35
1911,1911,T,AuSSe,Au,S,Se,791634-1,3.71,3.71,19.15,90.0,90.0,120.0,P 3 m 1,-10.07,0.79,,,,,42.46,20.3,42.46,20.3,,,,,0.0,21.49,21.49,1.35,23.18,23.41,0.0,1.26,1.26,0.0,-3.89,-3.9,-0.02,2.63,2.64,0.02,AuSS,AuSeSe,1.05,0.56,0.56,1.05,-0.01
1912,1912,T,AuSTe,Au,S,Te,791652-1,3.8,3.8,19.15,90.0,90.0,120.0,P 3 m 1,-9.78,0.72,,,,,44.0,14.72,44.0,14.72,,,,,0.0,18.38,18.38,1.38,20.97,21.07,0.0,0.89,0.9,-0.0,-3.93,-3.94,-0.05,3.04,3.05,0.05,AuSS,AuTeTe,1.05,0.41,0.41,1.05,-0.01
1913,1913,T,AuSeTe,Au,Se,Te,793452-1,3.9,3.9,19.15,90.0,90.0,120.0,P 3 m 1,-9.41,0.46,,,,,44.16,12.36,44.16,12.36,,,,,0.0,18.31,18.31,1.41,10.86,10.92,0.0,0.3,0.3,-0.03,-3.14,-3.15,-0.02,2.84,2.85,0.05,AuSeSe,AuTeTe,0.56,0.41,0.41,0.56,-0.03
1914,1914,T,CuOS,Cu,O,S,290816-1,3.11,3.11,19.15,90.0,90.0,120.0,P 3 m 1,-12.37,0.01,,,,,63.96,22.83,63.96,22.83,,,,,0.0,41.9,41.9,1.27,5.44,5.53,0.0,3.18,3.2,0.14,-4.4,-4.43,-0.16,1.22,1.23,0.02,CuOO,CuSS,-0.97,0.94,-0.97,0.94,0.03
1915,1915,T,CuOSe,Cu,O,Se,290834-1,3.08,3.08,19.15,90.0,90.0,120.0,P 3 m 1,-11.92,-0.17,,,,,37.3,55.16,37.3,55.16,,,,,0.0,119.99,119.99,1.31,2.93,3.17,0.02,3.34,3.38,0.22,-4.07,-4.17,-0.24,0.73,0.78,0.02,CuOO,CuSeSe,-0.97,0.53,-0.97,0.53,0.05
1916,1916,T,CuOTe,Cu,O,Te,290852-1,3.19,3.19,19.15,90.0,90.0,120.0,P 3 m 1,-12.05,-0.66,,,,,81.26,125.04,81.26,125.04,,,,,0.0,181.54,181.54,1.53,336.73,339.6,0.02,0.45,0.56,0.2,-3.36,-3.48,-0.2,2.91,2.92,0.0,CuOO,CuTeTe,-0.97,0.51,-0.97,0.51,-0.43
1917,1917,T,CuSSe,Cu,S,Se,291634-1,3.43,3.43,19.15,90.0,90.0,120.0,P 3 m 1,-10.66,0.71,,,,,53.12,17.38,53.12,17.38,,,,,0.0,38.58,38.58,1.35,70.66,67.91,0.0,-1.39,-1.4,-0.04,-2.0,-1.94,-0.0,3.39,3.34,0.04,CuSS,CuSeSe,0.94,0.53,0.53,0.94,-0.02
1918,1918,T,CuSTe,Cu,S,Te,291652-1,3.47,3.47,19.15,90.0,90.0,120.0,P 3 m 1,-10.39,0.62,,,,,42.22,33.56,42.22,33.56,,,,,0.0,44.64,44.64,1.4,0.0,0.0,0.0,-1.12,-1.12,-0.0,-2.2,-2.21,-0.05,3.32,3.33,0.05,CuSS,CuTeTe,0.94,0.51,0.51,0.94,-0.1
1919,1919,T,CuSeTe,Cu,Se,Te,293452-1,3.53,3.53,19.15,90.0,90.0,120.0,P 3 m 1,-9.9,0.47,,,,,48.24,27.66,48.24,27.66,,,,,0.0,46.46,46.46,1.43,30.18,30.33,0.0,-1.25,-1.25,-0.04,-1.69,-1.69,-0.01,2.94,2.95,0.05,CuSeSe,CuTeTe,0.53,0.51,0.51,0.53,-0.05
1920,1920,T,AgCBr,Ag,C,Br,470635-1,3.55,3.55,19.15,90.0,90.0,120.0,P 3 m 1,-8.53,4.92,,,,,39.12,20.19,39.12,20.19,,,,,0.0,20.07,20.07,1.3,9.6,9.63,0.01,3.08,3.1,0.2,-0.39,-0.4,-0.04,-2.69,-2.69,-0.15,AgCC,AgBrBr,9.41,-0.75,-0.75,9.41,0.59
1921,1921,T,AgCCl,Ag,C,Cl,470617-1,3.44,3.44,19.15,90.0,90.0,120.0,P 3 m 1,-9.08,4.66,,,,,28.53,30.05,28.53,30.05,,,,,0.0,7.93,7.93,1.29,31.43,31.45,0.01,2.21,2.21,0.25,0.56,0.56,-0.03,-2.77,-2.77,-0.21,AgCC,AgClCl,9.41,-0.85,-0.85,9.41,0.37
1922,1922,T,AgCF,Ag,C,F,470609-1,3.2,3.2,19.15,90.0,90.0,120.0,P 3 m 1,-10.76,2.99,,,,,43.54,16.45,43.54,16.45,,,,,0.0,6.41,6.41,1.23,2.18,2.18,0.02,2.1,2.1,0.36,0.37,0.37,0.01,-2.48,-2.48,-0.37,AgCC,AgFF,9.41,-3.02,-3.02,9.41,-0.2
1923,1923,T,AgCI,Ag,C,I,470653-1,3.5,3.5,19.15,90.0,90.0,120.0,P 3 m 1,-8.1,5.17,,,,,-128.27,254.19,-128.27,254.19,,,,,0.0,61.99,61.99,1.51,0.12,0.16,0.07,-1.24,-1.38,0.17,1.01,1.14,-0.1,0.23,0.23,-0.06,AgCC,AgII,9.41,-0.51,-0.51,9.41,0.72
1924,1924,T,AgGeBr,Ag,Ge,Br,473235-1,3.7,3.7,19.15,90.0,90.0,120.0,P 3 m 1,-8.38,0.34,,,,,16.92,9.3,16.92,9.3,,,,,0.0,9.88,9.88,1.42,3.53,3.54,0.01,0.23,0.23,0.08,1.83,1.84,0.15,-2.07,-2.07,-0.23,AgGeGe,AgBrBr,0.84,-0.75,-0.75,0.84,0.29
1925,1925,T,AgGeCl,Ag,Ge,Cl,473217-1,3.53,3.53,19.15,90.0,90.0,120.0,P 3 m 1,-8.95,0.06,,,,,16.71,10.11,16.71,10.11,,,,,0.0,9.65,9.65,1.4,3.67,3.68,0.01,0.25,0.25,0.09,1.77,1.77,0.17,-2.02,-2.02,-0.26,AgGeGe,AgClCl,0.84,-0.85,-0.85,0.84,0.07
1926,1926,T,AgGeF,Ag,Ge,F,473209-1,3.25,3.25,19.15,90.0,90.0,120.0,P 3 m 1,-10.42,-1.4,,,,,19.58,13.51,19.58,13.51,,,,,0.0,11.74,11.74,1.33,3.99,4.0,0.03,0.6,0.61,0.23,1.63,1.63,0.16,-2.23,-2.23,-0.39,AgGeGe,AgFF,0.84,-3.02,-3.02,0.84,-0.31
1927,1927,T,AgGeI,Ag,Ge,I,473253-1,3.98,3.98,19.15,90.0,90.0,120.0,P 3 m 1,-7.74,0.8,,,,,16.77,8.16,16.77,8.16,,,,,0.0,14.07,14.07,1.44,3.94,3.95,0.01,0.31,0.31,0.08,2.01,2.01,0.12,-2.31,-2.32,-0.21,AgGeGe,AgII,0.84,-0.51,-0.51,0.84,0.64
1928,1928,T,AgSiBr,Ag,Si,Br,471435-1,3.66,3.66,19.15,90.0,90.0,120.0,P 3 m 1,-8.61,1.04,,,,,17.54,9.64,17.54,9.64,,,,,0.0,10.05,10.05,1.41,3.69,3.7,0.01,0.27,0.27,0.09,1.85,1.85,0.13,-2.12,-2.12,-0.23,AgSiSi,AgBrBr,1.67,-0.75,-0.75,1.67,0.58
1929,1929,T,AgSiCl,Ag,Si,Cl,471417-1,3.48,3.48,19.15,90.0,90.0,120.0,P 3 m 1,-9.2,0.74,,,,,17.2,10.54,17.2,10.54,,,,,0.0,9.75,9.75,1.39,3.89,3.89,0.01,0.22,0.22,0.1,1.83,1.83,0.16,-2.05,-2.05,-0.26,AgSiSi,AgClCl,1.67,-0.85,-0.85,1.67,0.33
1930,1930,T,AgSiF,Ag,Si,F,471409-1,3.16,3.16,19.15,90.0,90.0,120.0,P 3 m 1,-10.77,-0.82,,,,,15.9,16.56,15.9,16.56,,,,,0.0,11.98,11.98,1.33,5.25,5.26,0.02,0.3,0.3,0.22,1.98,1.98,0.16,-2.27,-2.27,-0.38,AgSiSi,AgFF,1.67,-3.02,-3.02,1.67,-0.14
1931,1931,T,AgSiI,Ag,Si,I,471453-1,3.95,3.95,19.15,90.0,90.0,120.0,P 3 m 1,-7.95,1.52,,,,,15.92,7.88,15.92,7.88,,,,,0.0,15.99,15.99,1.43,4.34,4.35,0.01,0.56,0.56,0.12,1.91,1.91,0.08,-2.47,-2.47,-0.2,AgSiSi,AgII,1.67,-0.51,-0.51,1.67,0.95
1932,1932,T,AgSnBr,Ag,Sn,Br,475035-1,3.79,3.79,19.15,90.0,90.0,120.0,P 3 m 1,-8.31,-0.24,,,,,14.59,9.33,14.59,9.33,,,,,0.0,12.82,12.82,1.45,4.46,4.47,0.01,0.15,0.15,0.07,2.08,2.08,0.17,-2.23,-2.23,-0.24,AgSnSn,AgBrBr,0.46,-0.75,-0.75,0.46,-0.09
1933,1933,T,AgSnCl,Ag,Sn,Cl,475017-1,3.65,3.65,19.15,90.0,90.0,120.0,P 3 m 1,-8.83,-0.47,,,,,16.09,10.44,16.09,10.44,,,,,0.0,12.47,12.47,1.43,5.09,5.1,0.02,0.17,0.17,0.1,2.09,2.09,0.17,-2.25,-2.25,-0.27,AgSnSn,AgClCl,0.46,-0.85,-0.85,0.46,-0.28
1934,1934,T,AgSnF,Ag,Sn,F,475009-1,3.43,3.43,19.15,90.0,90.0,120.0,P 3 m 1,-10.2,-1.82,,,,,9.15,28.73,9.15,28.73,,,,,0.0,15.75,15.75,1.35,5.37,5.38,0.03,0.6,0.6,0.25,1.95,1.95,0.16,-2.55,-2.55,-0.42,AgSnSn,AgFF,0.46,-3.02,-3.02,0.46,-0.54
1935,1935,T,AgSnI,Ag,Sn,I,475053-1,4.05,4.05,19.15,90.0,90.0,120.0,P 3 m 1,-7.72,0.18,,,,,15.66,8.5,15.66,8.5,,,,,0.0,14.06,14.06,1.47,4.42,4.43,0.01,0.07,0.07,0.06,2.27,2.28,0.16,-2.34,-2.34,-0.22,AgSnSn,AgII,0.46,-0.51,-0.51,0.46,0.2
1936,1936,T,AuCBr,Au,C,Br,790635-1,3.5,3.5,19.15,90.0,90.0,120.0,P 3 m 1,-9.62,4.34,,,,,35.53,52.31,35.53,52.31,,,,,0.0,12.95,12.95,1.31,75.55,75.42,0.01,2.43,2.43,0.25,1.07,1.06,-0.08,-3.49,-3.49,-0.17,AuCC,AuBrBr,8.54,-0.11,-0.11,8.54,0.12
1937,1937,T,AuCCl,Au,C,Cl,790617-1,3.35,3.35,19.15,90.0,90.0,120.0,P 3 m 1,-10.14,4.11,,,,,49.34,22.26,49.34,22.26,,,,,0.0,5.76,5.76,1.31,5.64,5.63,0.01,1.09,1.09,0.32,1.49,1.49,-0.06,-2.58,-2.58,-0.26,AuCC,AuClCl,8.54,-0.11,-0.11,8.54,-0.11
1938,1938,T,AuCF,Au,C,F,790609-1,3.23,3.23,19.15,90.0,90.0,120.0,P 3 m 1,-11.77,2.48,,,,,53.84,20.78,53.84,20.78,,,,,0.0,5.12,5.12,1.23,4.69,4.69,0.02,1.72,1.72,0.43,1.17,1.17,-0.04,-2.89,-2.89,-0.39,AuCC,AuFF,8.54,-1.78,-1.78,8.54,-0.9
1939,1939,T,AuCI,Au,C,I,790653-1,3.47,3.47,19.15,90.0,90.0,120.0,P 3 m 1,-9.64,4.14,,,,,-128.79,295.05,-128.79,295.05,,,,,0.0,33.82,33.82,1.51,11.32,11.4,0.03,-1.13,-1.54,0.09,0.86,1.27,-0.05,0.26,0.26,-0.04,AuCC,AuII,8.54,-0.04,-0.04,8.54,-0.11
1940,1940,T,AuGeBr,Au,Ge,Br,793235-1,3.78,3.78,19.15,90.0,90.0,120.0,P 3 m 1,-9.35,-0.13,-0.0,-2.28,-1.1,-1.1,23.62,9.21,23.62,9.21,-0.01,-15.85,-3.34,-3.34,0.51,5.58,5.58,1.4,4.61,4.61,0.01,0.21,0.21,0.11,2.24,2.25,0.15,-2.46,-2.46,-0.25,AuGeGe,AuBrBr,0.69,-0.11,-0.11,0.69,-0.42
1941,1941,T,AuGeCl,Au,Ge,Cl,793217-1,3.66,3.66,19.15,90.0,90.0,120.0,P 3 m 1,-9.82,-0.3,-0.0,-2.21,-1.4,-1.4,23.39,9.49,23.39,9.49,-0.01,-15.88,-4.25,-4.25,0.63,5.08,5.08,1.38,5.05,5.06,0.01,0.35,0.35,0.12,2.14,2.14,0.17,-2.48,-2.48,-0.29,AuGeGe,AuClCl,0.69,-0.11,-0.11,0.69,-0.59
1942,1942,T,AuGeF,Au,Ge,F,793209-1,3.49,3.49,19.15,90.0,90.0,120.0,P 3 m 1,-11.03,-1.51,-0.0,-1.79,-2.02,-2.02,23.49,10.43,23.49,10.43,-0.0,-13.69,-5.97,-5.97,0.7,4.91,4.91,1.3,5.0,5.01,0.03,0.87,0.87,0.22,1.86,1.86,0.18,-2.73,-2.73,-0.4,AuGeGe,AuFF,0.69,-1.78,-1.78,0.69,-0.97
1943,1943,T,AuGeI,Au,Ge,I,793253-1,3.98,3.98,19.15,90.0,90.0,120.0,P 3 m 1,-8.82,0.23,-0.0,-2.87,-0.68,-0.68,24.24,8.87,24.24,8.87,-0.02,-18.67,-2.07,-2.07,0.32,7.16,7.16,1.43,4.62,4.62,0.01,0.07,0.07,0.11,2.47,2.47,0.11,-2.54,-2.54,-0.22,AuGeGe,AuII,0.69,-0.04,-0.04,0.69,-0.09
1944,1944,T,AuSiBr,Au,Si,Br,791435-1,3.72,3.72,19.15,90.0,90.0,120.0,P 3 m 1,-9.75,0.4,,,,,25.43,9.62,25.43,9.62,,,,,0.03,5.89,5.89,1.4,5.09,5.09,0.01,0.18,0.18,0.15,2.32,2.32,0.11,-2.5,-2.5,-0.26,AuSiSi,AuBrBr,1.54,-0.11,-0.11,1.54,-0.31
1945,1945,T,AuSiCl,Au,Si,Cl,791417-1,3.6,3.6,19.15,90.0,90.0,120.0,P 3 m 1,-10.25,0.2,-0.0,-2.85,-1.38,-1.38,25.55,10.11,25.55,10.11,-0.01,-18.44,-3.86,-3.86,0.12,5.33,5.33,1.38,5.48,5.48,0.01,0.29,0.29,0.15,2.21,2.21,0.14,-2.5,-2.5,-0.29,AuSiSi,AuClCl,1.54,-0.11,-0.11,1.54,-0.52
1946,1946,T,AuSiF,Au,Si,F,791409-1,3.42,3.42,19.15,90.0,90.0,120.0,P 3 m 1,-11.56,-1.11,,,,,25.38,10.61,25.38,10.61,,,,,0.0,5.41,5.41,1.29,5.25,5.25,0.02,0.83,0.83,0.24,1.93,1.93,0.16,-2.75,-2.75,-0.4,AuSiSi,AuFF,1.54,-1.78,-1.78,1.54,-0.99
1947,1947,T,AuSiI,Au,Si,I,791453-1,3.93,3.93,19.15,90.0,90.0,120.0,P 3 m 1,-9.17,0.81,,,,,24.6,9.08,24.6,9.08,,,,,0.0,7.98,7.98,1.43,5.57,5.58,0.01,0.12,0.12,0.17,2.56,2.57,0.04,-2.69,-2.69,-0.22,AuSiSi,AuII,1.54,-0.04,-0.04,1.54,0.06
1948,1948,T,AuSnBr,Au,Sn,Br,795035-1,3.92,3.92,19.15,90.0,90.0,120.0,P 3 m 1,-9.12,-0.55,-0.0,-2.35,-1.08,-1.08,17.76,7.23,17.76,7.23,-0.02,-22.33,-4.33,-4.33,0.35,6.17,6.17,1.42,5.39,5.39,0.01,0.31,0.31,0.09,2.38,2.38,0.17,-2.7,-2.7,-0.26,AuSnSn,AuBrBr,0.24,-0.11,-0.11,0.24,-0.61
1949,1949,T,AuSnCl,Au,Sn,Cl,795017-1,3.81,3.81,19.15,90.0,90.0,120.0,P 3 m 1,-9.53,-0.66,-0.0,-2.37,-1.33,-1.33,17.6,7.51,17.6,7.51,-0.01,-23.51,-5.31,-5.31,0.36,5.89,5.89,1.4,6.21,6.21,0.02,0.46,0.46,0.11,2.29,2.29,0.19,-2.75,-2.75,-0.29,AuSnSn,AuClCl,0.24,-0.11,-0.11,0.24,-0.72
1950,1950,T,AuSnF,Au,Sn,F,795009-1,3.65,3.65,19.15,90.0,90.0,120.0,P 3 m 1,-10.61,-1.73,-0.0,-2.32,-1.81,-1.81,17.12,7.83,17.12,7.83,-0.0,-24.96,-7.26,-7.26,0.26,6.31,6.31,1.32,6.34,6.34,0.03,0.99,0.99,0.21,2.01,2.01,0.19,-3.0,-3.0,-0.4,AuSnSn,AuFF,0.24,-1.78,-1.78,0.24,-0.96
1951,1951,T,AuSnI,Au,Sn,I,795053-1,4.11,4.11,19.15,90.0,90.0,120.0,P 3 m 1,-8.68,-0.27,-0.0,-2.64,-0.74,-0.74,19.45,7.49,19.45,7.49,-0.03,-22.05,-2.76,-2.76,0.32,7.15,7.15,1.46,4.99,5.0,0.01,0.11,0.11,0.09,2.59,2.59,0.14,-2.69,-2.7,-0.23,AuSnSn,AuII,0.24,-0.04,-0.04,0.24,-0.37
1952,1952,T,CuCBr,Cu,C,Br,290635-1,3.36,3.36,19.15,90.0,90.0,120.0,P 3 m 1,-10.15,4.32,,,,,54.06,55.56,54.06,55.56,,,,,0.0,15.32,15.32,1.29,0.25,0.25,0.0,0.68,0.67,0.11,3.55,3.56,0.01,-4.23,-4.23,-0.13,CuCC,CuBrBr,9.26,-0.97,-0.97,9.26,0.17
1953,1953,T,CuCCl,Cu,C,Cl,290617-1,3.3,3.3,19.15,90.0,90.0,120.0,P 3 m 1,-10.68,4.07,,,,,56.81,51.89,56.81,51.89,,,,,0.0,9.73,9.73,1.26,0.39,0.39,0.01,0.19,0.18,0.15,3.23,3.23,0.02,-3.41,-3.41,-0.17,CuCC,CuClCl,9.26,-1.34,-1.34,9.26,0.11
1954,1954,T,CuCF,Cu,C,F,290609-1,2.9,2.9,19.15,90.0,90.0,120.0,P 3 m 1,-12.64,2.12,,,,,52.97,22.31,52.97,22.31,,,,,0.0,9.58,9.58,1.22,2.55,2.56,0.02,1.52,1.52,0.34,0.8,0.79,0.0,-2.32,-2.32,-0.34,CuCC,CuFF,9.26,-4.24,-4.24,9.26,-0.39
1955,1955,T,CuCI,Cu,C,I,290653-1,3.26,3.26,19.15,90.0,90.0,120.0,P 3 m 1,-10.0,4.29,,,,,28.22,151.43,28.22,151.43,,,,,0.0,6.14,6.14,1.45,0.0,0.0,0.05,-0.33,-0.34,0.19,-0.3,-0.29,-0.17,0.63,0.63,-0.03,CuCC,CuII,9.26,-0.46,-0.46,9.26,-0.11
1956,1956,T,CuGeBr,Cu,Ge,Br,293235-1,3.53,3.53,19.15,90.0,90.0,120.0,P 3 m 1,-9.51,0.22,,,,,29.77,14.25,29.77,14.25,,,,,0.0,12.92,12.92,1.4,4.9,4.91,0.01,-0.11,-0.11,0.08,2.31,2.32,0.13,-2.2,-2.2,-0.21,CuGeGe,CuBrBr,0.82,-0.97,-0.97,0.82,0.3
1957,1957,T,CuGeCl,Cu,Ge,Cl,293217-1,3.35,3.35,19.15,90.0,90.0,120.0,P 3 m 1,-10.2,-0.18,,,,,31.01,16.75,31.01,16.75,,,,,0.0,12.31,12.31,1.38,5.08,5.09,0.01,-0.06,-0.06,0.1,2.19,2.2,0.14,-2.13,-2.13,-0.23,CuGeGe,CuClCl,0.82,-1.34,-1.34,0.82,0.08
1958,1958,T,CuGeF,Cu,Ge,F,293209-1,3.01,3.01,19.15,90.0,90.0,120.0,P 3 m 1,-11.91,-1.87,,,,,44.24,17.14,44.24,17.14,,,,,0.0,14.46,14.46,1.32,6.94,6.95,0.02,0.16,0.16,0.27,2.16,2.16,0.12,-2.33,-2.33,-0.39,CuGeGe,CuFF,0.82,-4.24,-4.24,0.82,-0.16
1959,1959,T,CuGeI,Cu,Ge,I,293253-1,3.82,3.82,19.15,90.0,90.0,120.0,P 3 m 1,-8.77,0.79,,,,,24.97,10.62,24.97,10.62,,,,,0.0,28.22,28.22,1.42,6.62,6.66,0.01,-0.19,-0.19,0.09,2.86,2.87,0.09,-2.67,-2.68,-0.18,CuGeGe,CuII,0.82,-0.46,-0.46,0.82,0.61
1960,1960,T,CuSiBr,Cu,Si,Br,291435-1,3.48,3.48,19.15,90.0,90.0,120.0,P 3 m 1,-9.8,0.87,,,,,28.39,13.82,28.39,13.82,,,,,0.0,13.58,13.58,1.4,5.37,5.38,0.01,-0.13,-0.13,0.1,2.43,2.44,0.1,-2.31,-2.31,-0.21,CuSiSi,CuBrBr,1.13,-0.97,-0.97,1.13,0.79
1961,1961,T,CuSiCl,Cu,Si,Cl,291417-1,3.28,3.28,19.15,90.0,90.0,120.0,P 3 m 1,-10.53,0.43,,,,,24.92,22.32,24.92,22.32,,,,,0.0,12.45,12.45,1.38,5.99,6.0,0.01,-0.19,-0.19,0.11,2.41,2.41,0.13,-2.22,-2.22,-0.23,CuSiSi,CuClCl,1.13,-1.34,-1.34,1.13,0.54
1962,1962,T,CuSiF,Cu,Si,F,291409-1,2.85,2.85,19.15,90.0,90.0,120.0,P 3 m 1,-12.46,-1.5,,,,,33.69,30.19,33.69,30.19,,,,,0.0,19.65,19.65,1.32,11.14,11.15,0.02,-0.5,-0.49,0.25,2.88,2.88,0.11,-2.39,-2.39,-0.36,CuSiSi,CuFF,1.13,-4.24,-4.24,1.13,0.06
1963,1963,T,CuSiI,Cu,Si,I,291453-1,3.96,3.96,19.15,90.0,90.0,120.0,P 3 m 1,-9.11,1.38,,,,,27.29,22.5,27.29,22.5,,,,,0.0,8.93,8.93,1.35,0.25,0.25,0.01,0.65,0.65,0.08,3.58,3.59,0.12,-4.23,-4.23,-0.2,CuSiSi,CuII,1.13,-0.46,-0.46,1.13,1.04
1964,1964,T,CuSnBr,Cu,Sn,Br,295035-1,3.63,3.63,19.15,90.0,90.0,120.0,P 3 m 1,-9.37,-0.28,,,,,25.78,16.52,25.78,16.52,,,,,0.0,14.06,14.06,1.43,7.02,7.04,0.01,-0.12,-0.12,0.08,2.57,2.58,0.14,-2.46,-2.46,-0.22,CuSnSn,CuBrBr,0.76,-0.97,-0.97,0.76,-0.18
1965,1965,T,CuSnCl,Cu,Sn,Cl,295017-1,3.47,3.47,19.15,90.0,90.0,120.0,P 3 m 1,-9.99,-0.61,,,,,17.92,34.76,17.92,34.76,,,,,0.0,13.73,13.73,1.41,7.36,7.37,0.01,-0.07,-0.07,0.11,2.51,2.51,0.14,-2.44,-2.44,-0.25,CuSnSn,CuClCl,0.76,-1.34,-1.34,0.76,-0.32
1966,1966,T,CuSnF,Cu,Sn,F,295009-1,3.25,3.25,19.15,90.0,90.0,120.0,P 3 m 1,-11.42,-2.03,,,,,0.75,63.66,0.75,63.66,,,,,0.0,18.38,18.38,1.33,9.49,9.51,0.03,0.41,0.41,0.3,2.39,2.4,0.12,-2.8,-2.81,-0.41,CuSnSn,CuFF,0.76,-4.24,-4.24,0.76,-0.29
1967,1967,T,CuSnI,Cu,Sn,I,295053-1,3.87,3.87,19.15,90.0,90.0,120.0,P 3 m 1,-8.68,0.23,,,,,28.42,12.42,28.42,12.42,,,,,0.0,17.34,17.34,1.46,6.69,6.71,0.01,-0.34,-0.34,0.06,2.89,2.89,0.13,-2.55,-2.55,-0.19,CuSnSn,CuII,0.76,-0.46,-0.46,0.76,0.08
1968,1968,T,AgAsO,Ag,As,O,473308-1,3.47,3.47,19.15,90.0,90.0,120.0,P 3 m 1,-11.04,0.87,,,,,24.1,13.85,24.1,13.85,,,,,0.0,18.79,18.79,1.29,4.5,4.51,0.01,3.99,3.99,0.12,1.2,1.2,0.07,-5.19,-5.19,-0.19,AgAsAs,AgOO,1.01,0.21,0.21,1.01,0.25
1969,1969,T,AgAsS,Ag,As,S,473316-1,3.8,3.8,19.15,90.0,90.0,120.0,P 3 m 1,-10.02,1.51,,,,,22.78,13.05,22.78,13.05,,,,,0.0,57.83,57.83,1.34,7.29,7.3,0.0,5.89,5.91,0.01,0.87,0.86,0.08,-6.77,-6.77,-0.1,AgAsAs,AgSS,1.01,1.61,1.01,1.61,0.19
1970,1970,T,AgAsSe,Ag,As,Se,473334-1,2.99,2.99,19.15,90.0,90.0,120.0,P 3 m 1,-9.89,1.0,,,,,66.85,52.74,66.85,52.74,,,,,0.0,127.83,127.83,1.61,4.07,4.08,0.0,-1.23,-1.23,0.07,1.39,1.39,0.02,-0.16,-0.15,-0.09,AgAsAs,AgSeSe,1.01,1.03,1.01,1.03,-0.02
1971,1971,T,AgAsTe,Ag,As,Te,473352-1,3.18,3.18,19.15,90.0,90.0,120.0,P 3 m 1,-9.49,1.04,,,,,77.66,43.41,77.66,43.41,,,,,0.0,60.5,60.5,1.64,7.14,7.11,0.01,-2.02,-2.02,0.07,1.85,1.85,0.03,0.17,0.17,-0.1,AgAsAs,AgTeTe,1.01,0.55,0.55,1.01,0.26
1972,1972,T,AgBiO,Ag,Bi,O,478308-1,3.66,3.66,19.15,90.0,90.0,120.0,P 3 m 1,-10.75,0.36,,,,,13.05,65.91,13.05,65.91,,,,,0.0,56.09,56.08,1.35,45.8,45.33,0.05,-3.22,-2.98,0.17,4.75,4.73,0.11,-1.54,-1.75,-0.28,AgBiBi,AgOO,0.59,0.21,0.21,0.59,-0.04
1973,1973,T,AgBiS,Ag,Bi,S,478316-1,4.01,4.01,19.15,90.0,90.0,120.0,P 3 m 1,-9.73,1.0,,,,,-13.19,-8.39,-13.19,-8.39,,,,,0.0,26.83,26.83,1.38,4.89,4.9,0.0,-0.72,-0.71,0.06,3.69,3.69,0.09,-2.97,-2.98,-0.15,AgBiBi,AgSS,0.59,1.61,0.59,1.61,-0.1
1974,1974,T,AgBiSe,Ag,Bi,Se,478334-1,3.33,3.33,19.15,90.0,90.0,120.0,P 3 m 1,-9.28,0.82,,,,,24.99,36.79,24.99,36.79,,,,,0.0,55.69,55.69,1.61,1.22,1.22,0.0,-1.66,-1.66,0.03,1.91,1.91,0.03,-0.25,-0.26,-0.06,AgBiBi,AgSeSe,0.59,1.03,0.59,1.03,0.01
